,temporada_alta,dif_min,atraso_15,periodo_dia
34953,0,4,0,tarde
34954,0,-2,0,tarde
34955,0,9,0,tarde
34956,0,5,0,tarde
34957,0,3,0,tarde
34958,0,4,0,tarde
34959,0,24,1,tarde
34960,0,-4,0,tarde
34961,0,9,0,tarde
34962,0,3,0,tarde
34963,0,0,0,tarde
34964,0,1,0,tarde
34965,0,3,0,tarde
34966,0,41,1,tarde
34967,0,-2,0,tarde
34968,0,-3,0,tarde
34969,0,-1,0,tarde
34970,0,4,0,tarde
34971,0,8,0,tarde
34972,0,29,1,tarde
34973,0,50,1,tarde
34974,0,7,0,tarde
34975,0,11,0,tarde
34976,0,-1,0,tarde
34977,0,6,0,tarde
34978,0,4,0,tarde
34979,0,-2,0,tarde
34980,0,4,0,tarde
34981,0,11,0,tarde
34982,0,6,0,tarde
34983,0,3,0,tarde
34984,0,9,0,tarde
34985,0,-1,0,tarde
34986,0,5,0,tarde
34987,0,-1,0,tarde
34988,0,1,0,tarde
34989,0,4,0,tarde
34990,0,10,0,tarde
34991,0,3,0,tarde
34992,0,-7,0,tarde
34993,0,2,0,tarde
34994,0,4,0,tarde
34995,0,13,0,tarde
34996,0,12,0,tarde
34997,0,-4,0,tarde
34998,0,8,0,tarde
34999,0,20,1,tarde
35000,0,0,0,tarde
35001,0,91,1,tarde
35002,0,20,1,tarde
35003,0,107,1,tarde
35004,0,-1,0,tarde
35005,0,8,0,tarde
35006,0,4,0,tarde
35007,0,9,0,tarde
35008,0,101,1,tarde
35009,0,0,0,tarde
35010,0,13,0,tarde
35011,0,-2,0,tarde
35012,0,7,0,tarde
35013,0,-2,0,tarde
35014,0,27,1,tarde
35015,0,11,0,tarde
35016,0,5,0,tarde
35017,0,-4,0,tarde
35018,0,3,0,tarde
35019,0,8,0,tarde
35020,0,11,0,tarde
35021,0,75,1,tarde
35022,0,75,1,tarde
35023,0,8,0,tarde
35024,0,-3,0,tarde
35025,0,21,1,tarde
35026,0,-1,0,tarde
35027,0,28,1,tarde
35028,0,9,0,tarde
35029,0,-2,0,tarde
35030,0,55,1,tarde
35031,0,-5,0,tarde
35032,0,0,0,tarde
35033,0,36,1,tarde
35034,0,11,0,tarde
35035,0,52,1,tarde
35036,0,2,0,tarde
35037,0,-3,0,tarde
35038,0,0,0,tarde
35039,0,3,0,tarde
35040,0,5,0,tarde
35041,0,2,0,tarde
35042,0,-4,0,tarde
35043,0,50,1,tarde
35044,0,-3,0,tarde
35045,0,8,0,tarde
35046,0,7,0,tarde
35047,0,13,0,tarde
35048,0,-2,0,tarde
35049,0,-1,0,tarde
35050,0,16,1,tarde
35051,0,6,0,tarde
35052,0,16,1,tarde
35053,0,6,0,tarde
35054,0,-9,0,tarde
35055,0,22,1,tarde
35056,0,-1,0,tarde
35057,0,1,0,tarde
35058,0,6,0,tarde
35059,0,-1,0,tarde
35060,0,0,0,tarde
35061,0,19,1,tarde
35062,0,5,0,tarde
35063,0,5,0,tarde
35064,0,3,0,tarde
35065,0,34,1,tarde
35066,0,4,0,tarde
35067,0,36,1,tarde
35068,0,12,0,tarde
35069,0,1,0,tarde
35070,0,0,0,tarde
35071,0,7,0,tarde
35072,0,27,1,tarde
35073,0,0,0,tarde
35074,0,11,0,tarde
35075,0,5,0,tarde
35076,0,4,0,tarde
35077,0,0,0,tarde
35078,0,4,0,tarde
35079,0,1,0,tarde
35080,0,11,0,tarde
35081,0,6,0,tarde
35082,0,16,1,tarde
35083,0,17,1,tarde
35084,0,-1,0,tarde
35085,0,0,0,tarde
35086,0,37,1,tarde
35087,0,18,1,tarde
35088,0,-7,0,tarde
35089,0,16,1,tarde
35090,0,3,0,tarde
35091,0,0,0,tarde
35092,0,60,1,tarde
35093,0,21,1,tarde
35094,0,2,0,tarde
35095,0,5,0,tarde
35096,0,-2,0,tarde
35097,0,-5,0,tarde
35098,0,35,1,tarde
35099,0,8,0,tarde
35100,0,2,0,tarde
35101,0,9,0,tarde
35102,0,39,1,tarde
35103,0,3,0,tarde
35104,0,4,0,tarde
35105,0,4,0,tarde
35106,0,4,0,tarde
35107,0,44,1,tarde
35108,0,1,0,tarde
35109,0,2,0,tarde
35110,0,7,0,tarde
35111,0,3,0,tarde
35112,0,14,0,tarde
35113,0,4,0,tarde
35114,0,12,0,tarde
35115,0,6,0,tarde
35116,0,0,0,tarde
35117,0,10,0,tarde
35118,0,10,0,tarde
35119,0,8,0,tarde
35120,0,10,0,tarde
35121,0,11,0,tarde
35122,0,3,0,tarde
35123,0,-4,0,tarde
35124,0,0,0,tarde
35125,0,-5,0,tarde
35126,0,-1,0,tarde
35127,0,2,0,tarde
35128,0,2,0,tarde
35129,0,17,1,tarde
35130,0,1,0,tarde
35131,0,2,0,tarde
35132,0,13,0,tarde
35133,0,17,1,tarde
35134,0,25,1,tarde
35135,0,-4,0,tarde
35136,0,10,0,tarde
35137,0,19,1,tarde
35138,0,4,0,tarde
35139,0,18,1,tarde
35140,0,12,0,tarde
35141,0,3,0,tarde
35142,0,10,0,tarde
35143,0,60,1,tarde
35144,0,2,0,tarde
35145,0,17,1,tarde
35146,0,-1,0,tarde
35147,0,1,0,tarde
35148,0,4,0,tarde
35149,0,5,0,tarde
35150,0,-6,0,tarde
35151,0,-2,0,tarde
35152,0,3,0,tarde
35153,0,5,0,tarde
35154,0,1,0,tarde
35155,0,15,0,tarde
35156,0,4,0,tarde
35157,0,19,1,tarde
35158,0,3,0,tarde
35159,0,1,0,tarde
35160,0,4,0,tarde
35161,0,-2,0,tarde
35162,0,7,0,tarde
35163,0,-1,0,tarde
35164,0,-6,0,tarde
35165,0,6,0,tarde
35166,0,-1,0,tarde
35167,0,18,1,tarde
35168,0,15,0,tarde
35169,0,10,0,tarde
35170,0,59,1,tarde
35171,0,11,0,tarde
35172,0,5,0,tarde
35173,0,0,0,tarde
35174,0,-2,0,tarde
35175,0,2,0,tarde
35176,0,1,0,tarde
35177,0,-2,0,tarde
35178,0,18,1,tarde
35179,0,8,0,tarde
35180,0,16,1,tarde
35181,0,4,0,tarde
35182,0,4,0,tarde
35183,0,14,0,tarde
35184,0,13,0,tarde
35185,0,6,0,tarde
35186,0,9,0,tarde
35187,0,-3,0,tarde
35188,0,-4,0,tarde
35189,0,2,0,tarde
35190,0,-1,0,tarde
35191,0,-1,0,tarde
35192,0,-4,0,tarde
35193,0,-3,0,tarde
35194,0,15,0,tarde
35195,0,-4,0,tarde
35196,0,-2,0,tarde
35197,0,1,0,tarde
35198,0,2,0,tarde
35199,0,-5,0,tarde
35200,0,-3,0,tarde
35201,0,0,0,tarde
35202,0,20,1,tarde
35203,0,-5,0,tarde
35204,0,15,0,tarde
35205,0,-4,0,tarde
35206,0,4,0,tarde
35207,0,9,0,tarde
35208,0,-3,0,tarde
35209,0,-6,0,tarde
35210,0,8,0,tarde
35211,0,7,0,tarde
35212,0,1,0,tarde
35213,0,9,0,tarde
35214,0,-1,0,tarde
35215,0,4,0,tarde
35216,0,-2,0,tarde
35217,0,6,0,tarde
35218,0,3,0,tarde
35219,0,2,0,tarde
35220,0,-1,0,tarde
35221,0,3,0,tarde
35222,0,2,0,tarde
35223,0,-2,0,tarde
35224,0,7,0,tarde
35225,0,-3,0,tarde
35226,0,0,0,tarde
35227,0,2,0,tarde
35228,0,7,0,tarde
35229,0,4,0,tarde
35230,0,1,0,tarde
35231,0,14,0,tarde
35232,0,62,1,tarde
35233,0,8,0,tarde
35234,0,8,0,tarde
35235,0,-3,0,tarde
35236,0,124,1,tarde
35237,0,1,0,tarde
35238,0,-4,0,tarde
35239,0,-6,0,tarde
35240,0,2,0,tarde
35241,0,8,0,tarde
35242,0,5,0,tarde
35243,0,21,1,tarde
35244,0,5,0,tarde
35245,0,5,0,tarde
35246,0,0,0,tarde
35247,0,1,0,tarde
35248,0,1,0,tarde
35249,0,13,0,tarde
35250,0,0,0,tarde
35251,0,1,0,tarde
35252,0,-2,0,tarde
35253,0,-9,0,tarde
35254,0,11,0,tarde
35255,0,3,0,tarde
35256,0,-2,0,tarde
35257,0,-3,0,tarde
35258,0,0,0,tarde
35259,0,3,0,tarde
35260,0,12,0,tarde
35261,0,3,0,tarde
35262,0,-4,0,tarde
35263,0,-3,0,tarde
35264,0,6,0,tarde
35265,0,104,1,tarde
35266,0,-1,0,tarde
35267,0,44,1,tarde
35268,0,38,1,tarde
35269,0,8,0,tarde
35270,0,-2,0,tarde
35271,0,-1,0,tarde
35272,0,1,0,tarde
35273,0,-2,0,tarde
35274,0,2,0,tarde
35275,0,36,1,tarde
35276,0,0,0,tarde
35277,0,0,0,tarde
35278,0,1,0,tarde
35279,0,-2,0,tarde
35280,0,4,0,tarde
35281,0,3,0,tarde
35282,0,-7,0,tarde
35283,0,-5,0,tarde
35284,0,0,0,tarde
35285,0,-3,0,tarde
35286,0,1,0,tarde
35287,0,-1,0,tarde
35288,0,-1,0,tarde
35289,0,31,1,tarde
35290,0,-1,0,tarde
35291,0,10,0,tarde
35292,0,0,0,tarde
35293,0,18,1,tarde
35294,0,1,0,tarde
35295,0,-1,0,tarde
35296,0,2,0,tarde
35297,0,3,0,tarde
35298,0,-2,0,tarde
35299,0,8,0,tarde
35300,0,10,0,tarde
35301,0,8,0,tarde
35302,0,-2,0,tarde
35303,0,-5,0,tarde
35304,0,13,0,tarde
35305,0,8,0,tarde
35306,0,-5,0,tarde
35307,0,2,0,tarde
35308,0,12,0,tarde
35309,0,7,0,tarde
35310,0,2,0,tarde
35311,0,71,1,tarde
35312,0,12,0,tarde
35313,0,7,0,tarde
35314,0,-5,0,tarde
35315,0,-3,0,tarde
35316,0,-2,0,tarde
35317,0,72,1,tarde
35318,0,32,1,tarde
35319,0,0,0,tarde
35320,0,-1,0,tarde
35321,0,9,0,tarde
35322,0,17,1,tarde
35323,0,-1,0,tarde
35324,0,-2,0,tarde
35325,0,6,0,tarde
35326,0,1,0,tarde
35327,0,-2,0,tarde
35328,0,10,0,tarde
35329,0,12,0,tarde
35330,0,-2,0,tarde
35331,0,57,1,tarde
35332,0,6,0,tarde
35333,0,0,0,tarde
35334,0,-3,0,tarde
35335,0,1,0,tarde
35336,0,10,0,tarde
35337,0,-1,0,tarde
35338,0,-1,0,tarde
35339,0,3,0,tarde
35340,0,-1,0,tarde
35341,0,-1,0,tarde
35342,0,1,0,tarde
35343,0,3,0,tarde
35344,0,3,0,tarde
35345,0,-3,0,tarde
35346,0,-3,0,tarde
35347,0,1,0,tarde
35348,0,11,0,tarde
35349,0,12,0,tarde
35350,0,-5,0,tarde
35351,0,0,0,tarde
35352,0,-3,0,tarde
35353,0,2,0,tarde
35354,0,2,0,tarde
35355,0,-7,0,tarde
35356,0,1,0,tarde
35357,0,-5,0,tarde
35358,0,1,0,tarde
35359,0,4,0,tarde
35360,0,4,0,tarde
35361,0,21,1,tarde
35362,0,11,0,tarde
35363,0,3,0,tarde
35364,0,2,0,tarde
35365,0,21,1,tarde
35366,0,-5,0,tarde
35367,0,-3,0,tarde
35368,0,55,1,tarde
35369,0,8,0,tarde
35370,0,-10,0,tarde
35371,0,10,0,tarde
35372,0,-4,0,tarde
35373,0,0,0,tarde
35374,0,0,0,tarde
35375,0,-1,0,tarde
35376,0,-2,0,tarde
35377,0,8,0,tarde
35378,0,-11,0,tarde
35379,0,64,1,tarde
35380,0,0,0,tarde
35381,0,-5,0,tarde
35382,0,15,0,tarde
35383,0,-2,0,tarde
35384,0,-3,0,tarde
35385,0,6,0,tarde
35386,0,28,1,tarde
35387,0,109,1,tarde
35388,0,-3,0,tarde
35389,0,4,0,tarde
35390,0,3,0,tarde
35391,0,8,0,tarde
35392,0,5,0,tarde
35393,0,7,0,tarde
35394,0,8,0,tarde
35395,0,5,0,tarde
35396,0,11,0,tarde
35397,0,35,1,tarde
35398,0,20,1,tarde
35399,0,10,0,tarde
35400,0,5,0,tarde
35401,0,14,0,tarde
35402,0,0,0,tarde
35403,0,-6,0,tarde
35404,0,19,1,tarde
35405,0,16,1,tarde
35406,0,-3,0,tarde
35407,0,12,0,tarde
35408,0,2,0,tarde
35409,0,5,0,tarde
35410,0,-5,0,tarde
35411,0,7,0,tarde
35412,0,36,1,tarde
35413,0,12,0,tarde
35414,0,-3,0,tarde
35415,0,0,0,tarde
35416,0,10,0,tarde
35417,0,-6,0,tarde
35418,0,1,0,tarde
35419,0,-1,0,tarde
35420,0,13,0,tarde
35421,0,-1,0,tarde
35422,0,0,0,tarde
35423,0,-3,0,tarde
35424,0,20,1,tarde
35425,0,-4,0,tarde
35426,0,3,0,tarde
35427,0,4,0,tarde
35428,0,-2,0,tarde
35429,0,-4,0,tarde
35430,0,3,0,tarde
35431,0,22,1,tarde
35432,0,-1,0,tarde
35433,0,5,0,tarde
35434,0,13,0,tarde
35435,0,3,0,tarde
35436,0,2,0,tarde
35437,0,4,0,tarde
35438,0,13,0,tarde
35439,0,-2,0,tarde
35440,0,-7,0,tarde
35441,0,3,0,tarde
35442,0,1,0,tarde
35443,0,7,0,tarde
35444,0,2,0,tarde
35445,0,8,0,tarde
35446,0,10,0,tarde
35447,0,-1,0,tarde
35448,0,-3,0,tarde
35449,0,2,0,tarde
35450,0,3,0,tarde
35451,0,16,1,tarde
35452,0,20,1,tarde
35453,0,-3,0,tarde
35454,0,1,0,tarde
35455,0,10,0,tarde
35456,0,4,0,tarde
35457,0,5,0,tarde
35458,0,12,0,tarde
35459,0,0,0,tarde
35460,0,6,0,tarde
35461,0,-2,0,tarde
35462,0,0,0,tarde
35463,0,6,0,tarde
35464,0,2,0,tarde
35465,0,5,0,tarde
35466,0,4,0,tarde
35467,0,-3,0,tarde
35468,0,3,0,tarde
35469,0,14,0,tarde
35470,0,-3,0,tarde
35471,0,9,0,tarde
35472,0,6,0,tarde
35473,0,1,0,tarde
35474,0,1,0,tarde
35475,0,5,0,tarde
35476,0,0,0,tarde
35477,0,32,1,tarde
35478,0,9,0,tarde
35479,0,3,0,tarde
35480,0,4,0,tarde
35481,0,4,0,tarde
35482,0,-2,0,tarde
35483,0,19,1,tarde
35484,0,-2,0,tarde
35485,0,-2,0,tarde
35486,0,4,0,tarde
35487,0,-3,0,tarde
35488,0,2,0,tarde
35489,0,-3,0,tarde
35490,0,13,0,tarde
35491,0,0,0,tarde
35492,0,16,1,tarde
35493,0,2,0,tarde
35494,0,8,0,tarde
35495,0,3,0,tarde
35496,0,21,1,tarde
35497,0,27,1,tarde
35498,0,10,0,tarde
35499,0,-4,0,tarde
35500,0,-2,0,tarde
35501,0,4,0,tarde
35502,0,0,0,tarde
35503,0,0,0,tarde
35504,0,7,0,tarde
35505,0,16,1,tarde
35506,0,1,0,tarde
35507,0,2,0,tarde
35508,0,12,0,tarde
35509,0,10,0,tarde
35510,0,4,0,tarde
35511,0,15,0,tarde
35512,0,0,0,tarde
35513,0,-2,0,tarde
35514,0,0,0,tarde
35515,0,28,1,tarde
35516,0,-1,0,tarde
35517,0,73,1,tarde
35518,0,31,1,tarde
35519,0,1,0,tarde
35520,0,15,0,tarde
35521,0,1,0,tarde
35522,0,-6,0,tarde
35523,0,14,0,tarde
35524,0,-1,0,tarde
35525,0,31,1,tarde
35526,0,2,0,tarde
35527,0,6,0,tarde
35528,0,7,0,tarde
35529,0,5,0,tarde
35530,0,11,0,tarde
35531,0,5,0,tarde
35532,0,5,0,tarde
35533,0,9,0,tarde
35534,0,0,0,tarde
35535,0,11,0,tarde
35536,0,-4,0,tarde
35537,0,-1,0,tarde
35538,0,70,1,tarde
35539,0,0,0,tarde
35540,0,52,1,tarde
35541,0,15,0,tarde
35542,0,10,0,tarde
35543,0,7,0,tarde
35544,0,9,0,tarde
35545,0,1,0,tarde
35546,0,-3,0,tarde
35547,0,5,0,tarde
35548,0,-2,0,tarde
35549,0,2,0,tarde
35550,0,-1,0,tarde
35551,0,-4,0,tarde
35552,0,17,1,tarde
35553,0,1,0,tarde
35554,0,12,0,tarde
35555,0,12,0,tarde
35556,0,6,0,tarde
35557,0,-1,0,tarde
35558,0,1,0,tarde
35559,0,0,0,tarde
35560,0,4,0,tarde
35561,0,7,0,tarde
35562,0,-6,0,tarde
35563,0,15,0,tarde
35564,0,7,0,tarde
35565,0,41,1,tarde
35566,0,12,0,tarde
35567,0,2,0,tarde
35568,0,9,0,tarde
35569,0,0,0,tarde
35570,0,3,0,tarde
35571,0,-1,0,tarde
35572,0,3,0,tarde
35573,0,-2,0,tarde
35574,0,27,1,tarde
35575,0,-1,0,tarde
35576,0,42,1,tarde
35577,0,-2,0,tarde
35578,0,8,0,tarde
35579,0,3,0,tarde
35580,0,2,0,tarde
35581,0,2,0,tarde
35582,0,-2,0,tarde
35583,0,3,0,tarde
35584,0,-10,0,tarde
35585,0,8,0,tarde
35586,0,0,0,tarde
35587,0,30,1,tarde
35588,0,-2,0,tarde
35589,0,1,0,tarde
35590,0,9,0,tarde
35591,0,2,0,tarde
35592,0,-2,0,tarde
35593,0,9,0,tarde
35594,0,-5,0,tarde
35595,0,1,0,tarde
35596,0,-7,0,tarde
35597,0,-9,0,tarde
35598,0,18,1,tarde
35599,0,21,1,tarde
35600,0,-1,0,tarde
35601,0,1,0,tarde
35602,0,-3,0,tarde
35603,0,9,0,tarde
35604,0,-3,0,tarde
35605,0,6,0,tarde
35606,0,-4,0,tarde
35607,0,-2,0,tarde
35608,0,-1,0,tarde
35609,0,-3,0,tarde
35610,0,-9,0,tarde
35611,0,-5,0,tarde
35612,0,-2,0,tarde
35613,0,-2,0,tarde
35614,0,8,0,tarde
35615,0,22,1,tarde
35616,0,3,0,tarde
35617,0,15,0,tarde
35618,0,-9,0,tarde
35619,0,-1,0,tarde
35620,0,1,0,tarde
35621,0,-3,0,tarde
35622,0,-2,0,tarde
35623,0,-3,0,tarde
35624,0,-4,0,tarde
35625,0,-1,0,tarde
35626,0,0,0,tarde
35627,0,15,0,tarde
35628,0,5,0,tarde
35629,0,-2,0,tarde
35630,0,-6,0,tarde
35631,0,6,0,tarde
35632,0,-5,0,tarde
35633,0,-5,0,tarde
35634,0,6,0,tarde
35635,0,0,0,tarde
35636,0,-2,0,tarde
35637,0,90,1,tarde
35638,0,-2,0,tarde
35639,0,0,0,tarde
35640,0,-4,0,tarde
35641,0,-3,0,tarde
35642,0,-1,0,tarde
35643,0,2,0,tarde
35644,0,13,0,tarde
35645,0,101,1,tarde
35646,0,-4,0,tarde
35647,0,7,0,tarde
35648,0,1,0,tarde
35649,0,38,1,tarde
35650,0,0,0,tarde
35651,0,-1,0,tarde
35652,0,-2,0,tarde
35653,0,5,0,tarde
35654,0,5,0,tarde
35655,0,3,0,tarde
35656,0,-1,0,tarde
35657,0,-3,0,tarde
35658,0,11,0,tarde
35659,0,-2,0,tarde
35660,0,12,0,tarde
35661,0,7,0,tarde
35662,0,-2,0,tarde
35663,0,-2,0,tarde
35664,0,0,0,tarde
35665,0,-3,0,tarde
35666,0,21,1,tarde
35667,0,-5,0,tarde
35668,0,8,0,tarde
35669,0,2,0,tarde
35670,0,-6,0,tarde
35671,0,1,0,tarde
35672,0,26,1,tarde
35673,0,8,0,tarde
35674,0,2,0,tarde
35675,0,6,0,tarde
35676,0,0,0,tarde
35677,0,2,0,tarde
35678,0,1,0,tarde
35679,0,-1,0,tarde
35680,0,7,0,tarde
35681,0,6,0,tarde
35682,0,2,0,tarde
35683,0,21,1,tarde
35684,0,2,0,tarde
35685,0,3,0,tarde
35686,0,20,1,tarde
35687,0,0,0,tarde
35688,0,-1,0,tarde
35689,0,6,0,tarde
35690,0,19,1,tarde
35691,0,9,0,tarde
35692,0,10,0,tarde
35693,0,0,0,tarde
35694,0,7,0,tarde
35695,0,0,0,tarde
35696,0,0,0,tarde
35697,0,-3,0,tarde
35698,0,-2,0,tarde
35699,0,37,1,tarde
35700,0,-1,0,tarde
35701,0,6,0,tarde
35702,0,19,1,tarde
35703,0,-1,0,tarde
35704,0,3,0,tarde
35705,0,6,0,tarde
35706,0,-3,0,tarde
35707,0,-4,0,tarde
35708,0,13,0,tarde
35709,0,4,0,tarde
35710,0,4,0,tarde
35711,0,49,1,tarde
35712,0,0,0,tarde
35713,0,9,0,tarde
35714,0,7,0,tarde
35715,0,-1,0,tarde
35716,0,1,0,tarde
35717,0,0,0,tarde
35718,0,11,0,tarde
35719,0,-4,0,tarde
35720,0,-2,0,tarde
35721,0,0,0,tarde
35722,0,5,0,tarde
35723,0,16,1,tarde
35724,0,58,1,tarde
35725,0,24,1,tarde
35726,0,7,0,tarde
35727,0,-4,0,tarde
35728,0,-2,0,tarde
35729,0,3,0,tarde
35730,0,34,1,tarde
35731,0,2,0,tarde
35732,0,-8,0,tarde
35733,0,-3,0,tarde
35734,0,12,0,tarde
35735,0,3,0,tarde
35736,0,-7,0,tarde
35737,0,-4,0,tarde
35738,0,2,0,tarde
35739,0,1,0,tarde
35740,0,2,0,tarde
35741,0,1,0,tarde
35742,0,2,0,tarde
35743,0,10,0,tarde
35744,0,-2,0,tarde
35745,0,0,0,tarde
35746,0,-2,0,tarde
35747,0,7,0,tarde
35748,0,-2,0,tarde
35749,0,7,0,tarde
35750,0,1,0,tarde
35751,0,0,0,tarde
35752,0,4,0,tarde
35753,0,-2,0,tarde
35754,0,6,0,tarde
35755,0,39,1,tarde
35756,0,6,0,tarde
35757,0,3,0,tarde
35758,0,2,0,tarde
35759,0,-5,0,tarde
35760,0,2,0,tarde
35761,0,-3,0,tarde
35762,0,5,0,tarde
35763,0,7,0,tarde
35764,0,12,0,tarde
35765,0,53,1,tarde
35766,0,71,1,tarde
35767,0,4,0,tarde
35768,0,13,0,tarde
35769,0,-4,0,tarde
35770,0,8,0,tarde
35771,0,6,0,tarde
35772,0,1,0,tarde
35773,0,82,1,tarde
35774,0,-5,0,tarde
35775,0,19,1,tarde
35776,0,5,0,tarde
35777,0,10,0,tarde
35778,0,20,1,tarde
35779,0,19,1,tarde
35780,0,-1,0,tarde
35781,0,-1,0,tarde
35782,0,0,0,tarde
35783,0,18,1,tarde
35784,0,-5,0,tarde
35785,0,-1,0,tarde
35786,0,21,1,tarde
35787,0,10,0,tarde
35788,0,2,0,tarde
35789,0,8,0,tarde
35790,0,8,0,tarde
35791,0,2,0,tarde
35792,0,-1,0,tarde
35793,0,0,0,tarde
35794,0,-1,0,tarde
35795,0,12,0,tarde
35796,0,-4,0,tarde
35797,0,29,1,tarde
35798,0,10,0,tarde
35799,0,-2,0,tarde
35800,0,-7,0,tarde
35801,0,0,0,tarde
35802,0,5,0,tarde
35803,0,8,0,tarde
35804,0,4,0,tarde
35805,0,4,0,tarde
35806,0,-7,0,tarde
35807,0,4,0,tarde
35808,0,1,0,tarde
35809,0,6,0,tarde
35810,0,-5,0,tarde
35811,0,-3,0,tarde
35812,0,15,0,tarde
35813,0,10,0,tarde
35814,0,9,0,tarde
35815,0,32,1,tarde
35816,0,4,0,tarde
35817,0,2,0,tarde
35818,0,4,0,tarde
35819,0,5,0,tarde
35820,0,14,0,tarde
35821,0,-3,0,tarde
35822,0,2,0,tarde
35823,0,2,0,tarde
35824,0,-1,0,tarde
35825,0,10,0,tarde
35826,0,1,0,tarde
35827,0,-5,0,tarde
35828,0,13,0,tarde
35829,0,-2,0,tarde
35830,0,-1,0,tarde
35831,0,-1,0,tarde
35832,0,7,0,tarde
35833,0,-2,0,tarde
35834,0,1,0,tarde
35835,0,14,0,tarde
35836,0,3,0,tarde
35837,0,0,0,tarde
35838,0,-1,0,tarde
35839,0,49,1,tarde
35840,0,0,0,tarde
35841,0,-2,0,tarde
35842,0,-6,0,tarde
35843,0,5,0,tarde
35844,0,0,0,tarde
35845,0,-4,0,tarde
35846,0,1,0,tarde
35847,0,2,0,tarde
35848,0,0,0,tarde
35849,0,7,0,tarde
35850,0,-1,0,tarde
35851,0,11,0,tarde
35852,0,2,0,tarde
35853,0,13,0,tarde
35854,0,4,0,tarde
35855,0,0,0,tarde
35856,0,30,1,tarde
35857,0,23,1,tarde
35858,0,13,0,tarde
35859,0,8,0,tarde
35860,0,5,0,tarde
35861,0,4,0,tarde
35862,0,7,0,tarde
35863,0,10,0,tarde
35864,0,3,0,tarde
35865,0,11,0,tarde
35866,0,9,0,tarde
35867,0,6,0,tarde
35868,0,5,0,tarde
35869,0,7,0,tarde
35870,0,2,0,tarde
35871,0,-5,0,tarde
35872,0,8,0,tarde
35873,0,-4,0,tarde
35874,0,82,1,tarde
35875,0,0,0,tarde
35876,0,-2,0,tarde
35877,0,2,0,tarde
35878,0,12,0,tarde
35879,0,0,0,tarde
35880,0,4,0,tarde
35881,0,-6,0,tarde
35882,0,3,0,tarde
35883,0,-9,0,tarde
35884,0,-4,0,tarde
35885,0,0,0,tarde
35886,0,6,0,tarde
35887,0,30,1,tarde
35888,0,1,0,tarde
35889,0,3,0,tarde
35890,0,3,0,tarde
35891,0,-2,0,tarde
35892,0,-1,0,tarde
35893,0,11,0,tarde
35894,0,5,0,tarde
35895,0,0,0,tarde
35896,0,2,0,tarde
35897,0,42,1,tarde
35898,0,16,1,tarde
35899,0,-3,0,tarde
35900,0,10,0,tarde
35901,0,-4,0,tarde
35902,0,5,0,tarde
35903,0,-8,0,tarde
35904,0,3,0,tarde
35905,0,40,1,tarde
35906,0,1,0,tarde
35907,0,49,1,tarde
35908,0,-2,0,tarde
35909,0,11,0,tarde
35910,0,-1,0,tarde
35911,0,-1,0,tarde
35912,0,18,1,tarde
35913,0,19,1,tarde
35914,0,7,0,tarde
35915,0,-4,0,tarde
35916,0,1,0,tarde
35917,0,0,0,tarde
35918,0,27,1,tarde
35919,0,11,0,tarde
35920,0,16,1,tarde
35921,0,2,0,tarde
35922,0,2,0,tarde
35923,0,3,0,tarde
35924,0,15,0,tarde
35925,0,-8,0,tarde
35926,0,1,0,tarde
35927,0,-2,0,tarde
35928,0,4,0,tarde
35929,0,0,0,tarde
35930,0,11,0,tarde
35931,0,4,0,tarde
35932,0,7,0,tarde
35933,0,0,0,tarde
35934,0,10,0,tarde
35935,0,23,1,tarde
35936,0,1,0,tarde
35937,0,-1,0,tarde
35938,0,-2,0,tarde
35939,0,5,0,tarde
35940,0,15,0,tarde
35941,0,0,0,tarde
35942,0,28,1,tarde
35943,0,16,1,tarde
35944,0,10,0,tarde
35945,0,18,1,tarde
35946,0,-1,0,tarde
35947,0,19,1,tarde
35948,0,4,0,tarde
35949,0,0,0,tarde
35950,0,3,0,tarde
35951,0,43,1,tarde
35952,0,8,0,tarde
35953,0,15,0,tarde
35954,0,13,0,tarde
35955,0,-2,0,tarde
35956,0,4,0,tarde
35957,0,8,0,tarde
35958,0,3,0,tarde
35959,0,67,1,tarde
35960,0,-5,0,tarde
35961,0,3,0,tarde
35962,0,2,0,tarde
35963,0,3,0,tarde
35964,0,11,0,tarde
35965,0,97,1,tarde
35966,0,0,0,tarde
35967,0,31,1,tarde
35968,0,32,1,tarde
35969,0,-1,0,tarde
35970,0,6,0,tarde
35971,0,-4,0,tarde
35972,0,15,0,tarde
35973,0,1,0,tarde
35974,0,6,0,tarde
35975,0,-3,0,tarde
35976,0,16,1,tarde
35977,0,83,1,tarde
35978,0,101,1,tarde
35979,0,10,0,tarde
35980,0,-1,0,tarde
35981,0,14,0,tarde
35982,0,4,0,tarde
35983,0,3,0,tarde
35984,0,15,0,tarde
35985,0,17,1,tarde
35986,0,29,1,tarde
35987,0,27,1,tarde
35988,0,2,0,tarde
35989,0,1,0,tarde
35990,0,3,0,tarde
35991,0,4,0,tarde
35992,0,-1,0,tarde
35993,0,19,1,tarde
35994,0,45,1,tarde
35995,0,-1,0,tarde
35996,0,8,0,tarde
35997,0,1,0,tarde
35998,0,-3,0,tarde
35999,0,-6,0,tarde
36000,0,2,0,tarde
36001,0,-1,0,tarde
36002,0,-1,0,tarde
36003,0,17,1,tarde
36004,0,-1,0,tarde
